"","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.questionType","Answer.rating54","Answer.rating57","Answer.ratingcircuit","Answer.rating32","Answer.rating26","Answer.rating22","Answer.rating19","Answer.rating18","Answer.rating11","Answer.rating12","Answer.ratingball","Answer.rating6","Answer.rating50","Answer.rating47","Answer.rating43","Answer.rating33","Answer.rating25","Answer.rating28","Answer.rating21","Answer.rating7","Answer.rating8","Answer.rating52","Answer.rating48","Answer.rating16","Answer.rating14","Answer.rating1","Answer.rating3","Answer.rating42","Answer.rating39","Answer.rating30","Answer.rating23","Answer.rating17","Answer.rating53","Answer.rating40","Answer.rating31","Answer.rating5","Answer.rating59","Answer.rating56","Answer.rating34","Answer.rating20","Answer.rating2","Answer.rating51","Answer.rating27","Answer.rating55","Answer.rating46","Answer.rating44","Answer.rating13","Answer.rating58","Answer.rating36","Answer.rating24","Answer.rating9","Answer.rating41","Answer.rating38","Answer.rating4","Answer.rating60","Answer.rating49","Answer.rating45","Answer.rating37","Answer.rating15","Answer.rating10","Answer.rating29","Answer.rating35","workerid"
"50","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2W6ZZ2MIKMN9D1V9U8ZT2WXMPXRP80","Submitted","Wed May 15 12:38:10 PDT 2013","Tue Apr 30 12:37:27 PDT 2013","Tue Apr 30 12:38:10 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","1","","","0.6042780748663101","","","","","0.029411764705882353","","0.660427807486631","","","","","0.2620320855614973",NA,"","","","","",NA,"","0.058823529411764705",0.780748663101604,"","","1","","","","","","","","","","0.19518716577540107","",NA,"","","","","0.7085561497326203","","","0.21657754010695188","","","","","","","","","0.25668449197860965","","","50"
"51","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2X4WYB49F9SSBA31XOFNYT5LRK5UQC","Submitted","Wed May 15 12:38:13 PDT 2013","Tue Apr 30 12:37:33 PDT 2013","Tue Apr 30 12:38:13 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","1","","","","0","","","","0","","0","","","","","0",0.419786096256685,"","","","","",1,"","",NA,"","","","","1","","","","","","","0","","",NA,"","","","","","","","","0.7486631016042781","","","","0.5","","","","","0","","51"
"52","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","22C9RJ85OZIZXASA6UDOUQ5IIUTW81","Submitted","Wed May 15 12:38:18 PDT 2013","Tue Apr 30 12:37:42 PDT 2013","Tue Apr 30 12:38:18 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.767379679144385","","","","","0.7032085561497327","","","0.10427807486631016","","","","","","0.6898395721925134","0.3048128342245989",0.866310160427808,"","","","0.18181818181818182","0.446524064171123",NA,"","",NA,"","","","","","","","","","","","0.6149732620320856","","",NA,"0.3315508021390374","0.19518716577540107","","","","","","","","","","","","","0.16310160427807488","","","","","52"
"53","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2QQQ4J3NAB6BYFLFK3PIZ1TN1ICRES","Submitted","Wed May 15 12:38:41 PDT 2013","Tue Apr 30 12:37:35 PDT 2013","Tue Apr 30 12:38:41 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","0.42780748663101603","","1","0.786096256684492","0.6524064171122995","","","","","","0.41711229946524064","","","","","","0.6390374331550802","",NA,"","0.4679144385026738","","0.5588235294117647","",NA,"","",0.556149732620321,"0.5775401069518716","","0.5320855614973262","","","","","","","","","","","",NA,"","","","","","","","","","","0.5267379679144385","","","","","","","","","53"
"54","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2IS6UFBNFSVGDEL35AJWCNG51X04IW","Submitted","Wed May 15 12:39:04 PDT 2013","Tue Apr 30 12:37:56 PDT 2013","Tue Apr 30 12:39:04 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.5","","","","","","","","0","0.2620320855614973","","0.5","","","","",NA,"","","0.3449197860962567","0.4385026737967914","",NA,"","",NA,"","","","","","","0.5","0.3716577540106952","0.24331550802139038","","0.4304812834224599","","","",NA,"","","","","0.4411764705882353","","","","","","","","","","","0.20588235294117646","","","","54"
"55","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","25H3TVOK5UFJOU47MJFZLYQWNHP744","Submitted","Wed May 15 12:39:14 PDT 2013","Tue Apr 30 12:38:45 PDT 2013","Tue Apr 30 12:39:14 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","0.2727272727272727","0.767379679144385","","","","","","","","0.25133689839572193","","","0.11497326203208556","","0.679144385026738","","",NA,"0.20320855614973263","","","","",NA,"","",NA,"0.19786096256684493","","","0.22727272727272727","0.19786096256684493","","","","","","","0.0855614973262032","","",NA,"","","","","","0.9652406417112299","","","","","","","","","0.34759358288770054","","","","","55"
"56","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","23MHYW2GTP9RT0Y5SRS6FYSS1CXSN7","Submitted","Wed May 15 12:40:12 PDT 2013","Tue Apr 30 12:39:13 PDT 2013","Tue Apr 30 12:40:12 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","1","0.6631016042780749","","0.0374331550802139","","0.8609625668449198","","","0.040106951871657755","","","","0.9358288770053476","","","",NA,"0.6898395721925134","","","","",NA,"","",NA,"","","","0.2727272727272727","","0.11497326203208556","","","","","","","","1",NA,"","0.5828877005347594","","","","","","","0.893048128342246","","","","","","","","","","","56"
"57","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2UET6YTWX4H30VVB0I09MI6M5W92XZ","Submitted","Wed May 15 12:40:17 PDT 2013","Tue Apr 30 12:39:16 PDT 2013","Tue Apr 30 12:40:17 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","1","","","","","","","","0","","0.6818181818181818","","","","","",NA,"","","","1","",1,"","",NA,"","","","","","0.18181818181818182","","0.3689839572192513","","","0.35561497326203206","","0.5","",NA,"","","","","","","0.38235294117647056","","","","0.6203208556149733","","","","","","0.3422459893048128","","","57"
"58","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2I64BLYHVI447L8KHZZDTEZWXFM1VD","Submitted","Wed May 15 12:40:20 PDT 2013","Tue Apr 30 12:39:36 PDT 2013","Tue Apr 30 12:40:20 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","0.40641711229946526","","0.8074866310160428","0.6176470588235294","","","","","","","0.24331550802139038","","0.713903743315508","","","","","",NA,"","","","","",NA,"0.5962566844919787","0.42780748663101603",NA,"","","","","0.6256684491978609","","0.7058823529411765","","","","","","","",NA,"","","","","","","","0.6363636363636364","","","","0.5935828877005348","","","","","0.2807486631016043","","","58"
"59","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2AYUFBNFSVGU48991XN6TG1JE8JJ5R","Submitted","Wed May 15 12:40:50 PDT 2013","Tue Apr 30 12:40:20 PDT 2013","Tue Apr 30 12:40:50 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","0.9545454545454546","","","","0.3663101604278075","","","","0.3449197860962567","","","","","","","0.39037433155080214",NA,"0.6631016042780749","0.39572192513368987","","","",NA,"0.18449197860962566","",NA,"","","","","0.6764705882352942","","","","0.25668449197860965","0.5855614973262032","","","","0.6577540106951871",NA,"","","","","","","","","","","","","","","","","","","0.7834224598930482","59"
"60","2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2YUXERSQV66R4INIP88V2AVKIJK2AG","How would you rate this picture? (2 mins)","Short 2-minute rating game.","experiment, psychology, game","$0.15","Tue Apr 30 11:48:41 PDT 2013",60,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Tue May 07 11:48:41 PDT 2013","http://requester.mturk.com/mturk/manageHIT?HITId=2RT6BFMFFOYY1M7TFK4GKSC224NYLC","2UKSZVXX2Q45DNQQK37NOW1REDL7PV","Submitted","Wed May 15 12:41:00 PDT 2013","Tue Apr 30 12:39:51 PDT 2013","Tue Apr 30 12:41:00 PDT 2013",NA,NA,NA,NA,NA,"""complicated""","","","1","","","","0.4411764705882353","","0.27807486631016043","","0.09358288770053476","","","","","0.7780748663101604","","",0.532085561497326,"0.6631016042780749","","","","",NA,"","0.10160427807486631",NA,"","","","","","","","0.21657754010695188","","","","","","",NA,"0.4037433155080214","","","0.12566844919786097","","","","","","","","","","","0.2192513368983957","","","","","60"
